ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %
1162,As Far from Land as Possible,/problems/as-far-from-land-as-possible,N,48.6%,Medium,8.80%
1048,Longest String Chain,/problems/longest-string-chain,N,59.1%,Medium,76.43%
1052,Grumpy Bookstore Owner,/problems/grumpy-bookstore-owner,N,57.1%,Medium,19.13%
1197,Minimum Knight Moves,/problems/minimum-knight-moves,Y,39.7%,Medium,31.91%
1074,Number of Submatrices That Sum to Target,/problems/number-of-submatrices-that-sum-to-target,N,69.8%,Hard,24.62%
1091,Shortest Path in Binary Matrix,/problems/shortest-path-in-binary-matrix,N,44.5%,Medium,24.86%
1244,Design A Leaderboard,/problems/design-a-leaderboard,Y,68.9%,Medium,11.34%
1105,Filling Bookcase Shelves,/problems/filling-bookcase-shelves,N,59.1%,Medium,66.90%
1110,Delete Nodes And Return Forest,/problems/delete-nodes-and-return-forest,N,69.3%,Medium,25.90%
1138,Alphabet Board Path,/problems/alphabet-board-path,N,52.3%,Medium,22.44%
1313,Decompress Run-Length Encoded List,/problems/decompress-run-length-encoded-list,N,85.9%,Easy,5.29%
1146,Snapshot Array,/problems/snapshot-array,N,37.3%,Medium,54.73%
1143,Longest Common Subsequence,/problems/longest-common-subsequence,N,58.8%,Medium,4.20%
1302,Deepest Leaves Sum,/problems/deepest-leaves-sum,N,86.9%,Medium,14.99%
1632,Rank Transform of a Matrix,/problems/rank-transform-of-a-matrix,N,41.0%,Hard,55.32%
1155,Number of Dice Rolls With Target Sum,/problems/number-of-dice-rolls-with-target-sum,N,53.6%,Medium,17.57%
1171,Remove Zero Sum Consecutive Nodes from Linked List,/problems/remove-zero-sum-consecutive-nodes-from-linked-list,N,43.0%,Medium,25.17%
1363,Largest Multiple of Three,/problems/largest-multiple-of-three,N,33.4%,Hard,40.07%
1207,Unique Number of Occurrences,/problems/unique-number-of-occurrences,N,70.9%,Easy,6.19%
1706,Where Will the Ball Fall,/problems/where-will-the-ball-fall,N,71.6%,Medium,6.45%
1218,Longest Arithmetic Subsequence of Given Difference,/problems/longest-arithmetic-subsequence-of-given-difference,N,51.8%,Medium,27.69%
1220,Count Vowels Permutation,/problems/count-vowels-permutation,N,60.6%,Hard,30.86%
1235,Maximum Profit in Job Scheduling,/problems/maximum-profit-in-job-scheduling,N,51.2%,Hard,10.16%
1249,Minimum Remove to Make Valid Parentheses,/problems/minimum-remove-to-make-valid-parentheses,N,65.7%,Medium,9.74%
1254,Number of Closed Islands,/problems/number-of-closed-islands,N,64.2%,Medium,17.34%
1263,Minimum Moves to Move a Box to Their Target Location,/problems/minimum-moves-to-move-a-box-to-their-target-location,N,49.0%,Hard,37.70%
2215,Find the Difference of Two Arrays,/problems/find-the-difference-of-two-arrays,N,69.3%,Easy,14.36%
1268,Search Suggestions System,/problems/search-suggestions-system,N,66.5%,Medium,15.32%
1275,Find Winner on a Tic Tac Toe Game,/problems/find-winner-on-a-tic-tac-toe-game,N,54.3%,Easy,12.76%
1277,Count Square Submatrices with All Ones,/problems/count-square-submatrices-with-all-ones,N,74.4%,Medium,21.35%
1281,Subtract the Product and Sum of Digits of an Integer,/problems/subtract-the-product-and-sum-of-digits-of-an-integer,N,86.7%,Easy,1.77%
1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,N,72.0%,Hard,22.44%
1293,Shortest Path in a Grid with Obstacles Elimination,/problems/shortest-path-in-a-grid-with-obstacles-elimination,N,45.6%,Hard,87.65%
1296,Divide Array in Sets of K Consecutive Numbers,/problems/divide-array-in-sets-of-k-consecutive-numbers,N,56.6%,Medium,16.71%
1345,Jump Game IV,/problems/jump-game-iv,N,44.0%,Hard,22.51%
1353,Maximum Number of Events That Can Be Attended,/problems/maximum-number-of-events-that-can-be-attended,N,32.9%,Medium,10.75%
1387,Sort Integers by The Power Value,/problems/sort-integers-by-the-power-value,N,70.0%,Medium,53.59%
1376,Time Needed to Inform All Employees,/problems/time-needed-to-inform-all-employees,N,58.4%,Medium,33.87%
1383,Maximum Performance of a Team,/problems/maximum-performance-of-a-team,N,48.9%,Hard,18.67%
1423,Maximum Points You Can Obtain from Cards,/problems/maximum-points-you-can-obtain-from-cards,N,52.3%,Medium,45.51%
1448,Count Good Nodes in Binary Tree,/problems/count-good-nodes-in-binary-tree,N,74.6%,Medium,4.02%
1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,N,48.0%,Medium,13.51%
1473,Paint House III,/problems/paint-house-iii,N,61.9%,Hard,32.11%
1480,Running Sum of 1d Array,/problems/running-sum-of-1d-array,N,89.3%,Easy,1.21%
1509,Minimum Difference Between Largest and Smallest Value in Three Moves,/problems/minimum-difference-between-largest-and-smallest-value-in-three-moves,N,54.6%,Medium,16.04%
1499,Max Value of Equation,/problems/max-value-of-equation,N,46.4%,Hard,46.24%
1525,Number of Good Ways to Split a String,/problems/number-of-good-ways-to-split-a-string,N,69.4%,Medium,21.14%
1512,Number of Good Pairs,/problems/number-of-good-pairs,N,88.2%,Easy,1.81%
1506,Find Root of N-Ary Tree,/problems/find-root-of-n-ary-tree,Y,78.2%,Medium,32.11%
1528,Shuffle String,/problems/shuffle-string,N,85.7%,Easy,2.60%
1554,Strings Differ by One Character,/problems/strings-differ-by-one-character,Y,43.2%,Medium,33.87%
1606,Find Servers That Handled Most Number of Requests,/problems/find-servers-that-handled-most-number-of-requests,N,42.9%,Hard,50.46%
1570,Dot Product of Two Sparse Vectors,/problems/dot-product-of-two-sparse-vectors,Y,90.3%,Medium,10.61%
1592,Rearrange Spaces Between Words,/problems/rearrange-spaces-between-words,N,43.7%,Easy,16.75%
1608,Special Array With X Elements Greater Than or Equal X,/problems/special-array-with-x-elements-greater-than-or-equal-x,N,60.1%,Easy,8.04%
1610,Maximum Number of Visible Points,/problems/maximum-number-of-visible-points,N,37.4%,Hard,77.10%
1631,Path With Minimum Effort,/problems/path-with-minimum-effort,N,55.4%,Medium,13.31%
1642,Furthest Building You Can Reach,/problems/furthest-building-you-can-reach,N,48.3%,Medium,22.51%
1669,Merge In Between Linked Lists,/problems/merge-in-between-linked-lists,N,74.5%,Medium,8.28%
1647,Minimum Deletions to Make Character Frequencies Unique,/problems/minimum-deletions-to-make-character-frequencies-unique,N,59.2%,Medium,32.22%
1672,Richest Customer Wealth,/problems/richest-customer-wealth,N,88.2%,Easy,1.90%
1697,Checking Existence of Edge Length Limited Paths,/problems/checking-existence-of-edge-length-limited-paths,N,50.5%,Hard,42.86%
1710,Maximum Units on a Truck,/problems/maximum-units-on-a-truck,N,73.9%,Easy,4.86%
1823,Find the Winner of the Circular Game,/problems/find-the-winner-of-the-circular-game,N,77.9%,Medium,5.43%
1825,Finding MK Average,/problems/finding-mk-average,N,35.3%,Hard,42.20%
1834,Single-Threaded CPU,/problems/single-threaded-cpu,N,42.0%,Medium,34.74%
1838,Frequency of the Most Frequent Element,/problems/frequency-of-the-most-frequent-element,N,38.6%,Medium,9.74%
1820,Maximum Number of Accepted Invitations,/problems/maximum-number-of-accepted-invitations,Y,49.8%,Medium,30.86%
1851,Minimum Interval to Include Each Query,/problems/minimum-interval-to-include-each-query,N,47.8%,Hard,29.71%
1854,Maximum Population Year,/problems/maximum-population-year,N,59.9%,Easy,9.51%
1882,Process Tasks Using Servers,/problems/process-tasks-using-servers,N,39.6%,Medium,35.04%
1889,Minimum Space Wasted From Packaging,/problems/minimum-space-wasted-from-packaging,N,30.7%,Hard,35.66%
1885,Count Pairs in Two Arrays,/problems/count-pairs-in-two-arrays,Y,59.3%,Medium,32.28%
1929,Concatenation of Array,/problems/concatenation-of-array,N,91.3%,Easy,1.18%
1937,Maximum Number of Points with Cost,/problems/maximum-number-of-points-with-cost,N,36.2%,Medium,56.44%
1986,Minimum Number of Work Sessions to Finish the Tasks,/problems/minimum-number-of-work-sessions-to-finish-the-tasks,N,33.1%,Medium,23.12%
1971,Find if Path Exists in Graph,/problems/find-if-path-exists-in-graph,N,50.4%,Easy,3.27%
1996,The Number of Weak Characters in the Game,/problems/the-number-of-weak-characters-in-the-game,N,44.0%,Medium,67.25%
2013,Detect Squares,/problems/detect-squares,N,50.1%,Medium,77.48%
2018,Check if Word Can Be Placed In Crossword,/problems/check-if-word-can-be-placed-in-crossword,N,49.3%,Medium,63.39%
2034,Stock Price Fluctuation,/problems/stock-price-fluctuation,N,49.3%,Medium,91.87%
2035,Partition Array Into Two Arrays to Minimize Sum Difference,/problems/partition-array-into-two-arrays-to-minimize-sum-difference,N,18.3%,Hard,26.21%
2101,Detonate the Maximum Bombs,/problems/detonate-the-maximum-bombs,N,41.2%,Medium,64.61%
2092,Find All People With Secret,/problems/find-all-people-with-secret,N,34.2%,Hard,23.12%
2096,Step-By-Step Directions From a Binary Tree Node to Another,/problems/step-by-step-directions-from-a-binary-tree-node-to-another,N,48.8%,Medium,88.44%
2115,Find All Possible Recipes from Given Supplies,/problems/find-all-possible-recipes-from-given-supplies,N,48.5%,Medium,73.54%
2127,Maximum Employees to Be Invited to a Meeting,/problems/maximum-employees-to-be-invited-to-a-meeting,N,33.5%,Hard,25.46%
2135,Count Words Obtained After Adding a Letter,/problems/count-words-obtained-after-adding-a-letter,N,42.8%,Medium,47.64%
2161,Partition Array According to Given Pivot,/problems/partition-array-according-to-given-pivot,N,84.4%,Medium,15.59%
2162,Minimum Cost to Set Cooking Time,/problems/minimum-cost-to-set-cooking-time,N,39.5%,Medium,57.95%
2128,Remove All Ones With Row and Column Flips,/problems/remove-all-ones-with-row-and-column-flips,Y,76.4%,Medium,38.71%
2178,Maximum Split of Positive Even Integers,/problems/maximum-split-of-positive-even-integers,N,59.1%,Medium,38.26%
2171,Removing Minimum Number of Magic Beans,/problems/removing-minimum-number-of-magic-beans,N,42.0%,Medium,21.80%
2172,Maximum AND Sum of Array,/problems/maximum-and-sum-of-array,N,47.3%,Hard,68.91%
2185,Counting Words With a Given Prefix,/problems/counting-words-with-a-given-prefix,N,77.0%,Easy,23.58%
2187,Minimum Time to Complete Trips,/problems/minimum-time-to-complete-trips,N,32.0%,Medium,14.33%
2188,Minimum Time to Finish the Race,/problems/minimum-time-to-finish-the-race,N,41.9%,Hard,52.72%
2158,Amount of New Area Painted Each Day,/problems/amount-of-new-area-painted-each-day,Y,55.0%,Hard,97.12%
2184,Number of Ways to Build Sturdy Brick Wall,/problems/number-of-ways-to-build-sturdy-brick-wall,Y,51.6%,Medium,47.20%
2250,Count Number of Rectangles Containing Each Point,/problems/count-number-of-rectangles-containing-each-point,N,34.1%,Medium,20.64%
2258,Escape the Spreading Fire,/problems/escape-the-spreading-fire,N,34.6%,Hard,30.86%
2276,Count Integers in Intervals,/problems/count-integers-in-intervals,N,34.2%,Hard,29.17%
2271,Maximum White Tiles Covered by a Carpet,/problems/maximum-white-tiles-covered-by-a-carpet,N,32.7%,Medium,42.12%
2235,Add Two Integers,/problems/add-two-integers,N,89.5%,Easy,14.26%
2311,Longest Binary Subsequence Less Than or Equal to K,/problems/longest-binary-subsequence-less-than-or-equal-to-k,N,36.4%,Medium,41.41%
2336,Smallest Number in Infinite Set,/problems/smallest-number-in-infinite-set,N,71.7%,Medium,12.76%
2337,Move Pieces to Obtain a String,/problems/move-pieces-to-obtain-a-string,N,48.1%,Medium,32.11%
2331,Evaluate Boolean Binary Tree,/problems/evaluate-boolean-binary-tree,N,79.2%,Easy,6.85%
2277,Closest Node to Path in Tree,/problems/closest-node-to-path-in-tree,Y,63.9%,Hard,46.24%
2364,Count Number of Bad Pairs,/problems/count-number-of-bad-pairs,N,40.7%,Medium,31.47%
2366,Minimum Replacements to Sort the Array,/problems/minimum-replacements-to-sort-the-array,N,39.9%,Hard,38.71%
2402,Meeting Rooms III,/problems/meeting-rooms-iii,N,33.2%,Hard,61.07%
2396,Strictly Palindromic Number,/problems/strictly-palindromic-number,N,87.7%,Medium,5.50%
2345,Finding the Number of Visible Mountains,/problems/finding-the-number-of-visible-mountains,Y,44.0%,Medium,45.03%
2416,Sum of Prefix Scores of Strings,/problems/sum-of-prefix-scores-of-strings,N,42.5%,Hard,67.77%
2421,Number of Good Paths,/problems/number-of-good-paths,N,39.7%,Hard,68.67%
2426,Number of Pairs Satisfying Inequality,/problems/number-of-pairs-satisfying-inequality,N,42.2%,Hard,35.04%
2435,Paths in Matrix Whose Sum Is Divisible by K,/problems/paths-in-matrix-whose-sum-is-divisible-by-k,N,41.0%,Hard,17.44%
683,K Empty Slots, /problems/k-empty-slots,N,35.6%,Hard,5.78%
681,Next Closest Time, /problems/next-closest-time,N,45.0%,Medium,5.65%
929,Unique Email Addresses, /problems/unique-email-addresses,N,67.4%,Easy,5.64%
904,Fruit Into Baskets, /problems/fruit-into-baskets,N,42.5%,Medium,5.62%
482,License Key Formatting, /problems/license-key-formatting,N,43.1%,Easy,5.49%
308,Range Sum Query 2D - Mutable, /problems/range-sum-query-2d-mutable,N,35.6%,Hard,5.48%
1007,Minimum Domino Rotations For Equal Row, /problems/minimum-domino-rotations-for-equal-row,N,50.0%,Medium,5.35%
288,Unique Word Abbreviation, /problems/unique-word-abbreviation,N,21.9%,Medium,5.08%
686,Repeated String Match, /problems/repeated-string-match,N,32.3%,Easy,4.84%
753,Cracking the Safe, /problems/cracking-the-safe,N,50.5%,Hard,4.70%
271,Encode and Decode Strings, /problems/encode-and-decode-strings,N,31.5%,Medium,4.68%
361,Bomb Enemy, /problems/bomb-enemy,N,46.0%,Medium,4.67%
298,Binary Tree Longest Consecutive Sequence, /problems/binary-tree-longest-consecutive-sequence,N,47.1%,Medium,4.60%
281,Zigzag Iterator, /problems/zigzag-iterator,N,58.4%,Medium,4.50%
1057,Campus Bikes, /problems/campus-bikes,N,57.7%,Medium,4.45%
163,Missing Ranges, /problems/missing-ranges,N,24.3%,Medium,4.31%
159,Longest Substring with At Most Two Distinct Characters, /problems/longest-substring-with-at-most-two-distinct-characters,N,49.4%,Medium,4.26%
844,Backspace String Compare, /problems/backspace-string-compare,N,46.4%,Easy,4.13%
222,Count Complete Tree Nodes, /problems/count-complete-tree-nodes,N,46.8%,Medium,4.10%
568,Maximum Vacation Days, /problems/maximum-vacation-days,N,40.8%,Hard,4.05%
857,Minimum Cost to Hire K Workers, /problems/minimum-cost-to-hire-k-workers,N,49.6%,Hard,3.97%
218,The Skyline Problem, /problems/the-skyline-problem,N,34.6%,Hard,3.89%
248,Strobogrammatic Number III, /problems/strobogrammatic-number-iii,N,39.6%,Hard,3.86%
296,Best Meeting Point, /problems/best-meeting-point,N,57.5%,Hard,3.78%
774,Minimize Max Distance to Gas Station, /problems/minimize-max-distance-to-gas-station,N,46.9%,Hard,3.71%
351,Android Unlock Patterns, /problems/android-unlock-patterns,N,48.4%,Medium,3.70%
734,Sentence Similarity, /problems/sentence-similarity,N,42.1%,Easy,3.68%
425,Word Squares, /problems/word-squares,N,47.7%,Hard,3.65%
809,Expressive Words, /problems/expressive-words,N,47.0%,Medium,3.64%
471,Encode String with Shortest Length, /problems/encode-string-with-shortest-length,N,47.1%,Hard,3.63%
737,Sentence Similarity II, /problems/sentence-similarity-ii,N,45.8%,Medium,3.56%
228,Summary Ranges, /problems/summary-ranges,N,39.5%,Medium,3.55%
305,Number of Islands II, /problems/number-of-islands-ii,N,40.1%,Hard,3.52%
1096,Brace Expansion II, /problems/brace-expansion-ii,N,62.2%,Hard,3.50%
158,Read N Characters Given Read4 II - Call multiple times, /problems/read-n-characters-given-read4-ii-call-multiple-times,N,33.8%,Hard,3.48%
465,Optimal Account Balancing, /problems/optimal-account-balancing,N,46.9%,Hard,3.46%
803,Bricks Falling When Hit, /problems/bricks-falling-when-hit,N,30.8%,Hard,3.43%
289,Game of Life, /problems/game-of-life,N,54.5%,Medium,3.41%
1153,String Transforms Into Another String, /problems/string-transforms-into-another-string,N,35.8%,Hard,3.39%
750,Number Of Corner Rectangles, /problems/number-of-corner-rectangles,N,66.4%,Medium,3.25%
247,Strobogrammatic Number II, /problems/strobogrammatic-number-ii,N,47.6%,Medium,3.25%
246,Strobogrammatic Number, /problems/strobogrammatic-number,N,45.0%,Easy,3.22%
1231,Divide Chocolate, /problems/divide-chocolate,N,52.4%,Hard,3.21%
1168,Optimize Water Distribution in a Village, /problems/optimize-water-distribution-in-a-village,N,60.9%,Hard,3.10%
360,Sort Transformed Array, /problems/sort-transformed-array,N,48.8%,Medium,3.08%
280,Wiggle Sort, /problems/wiggle-sort,N,63.8%,Medium,3.07%
1087,Brace Expansion, /problems/brace-expansion,N,62.7%,Medium,3.02%
284,Peeking Iterator, /problems/peeking-iterator,N,45.7%,Medium,2.99%
85,Maximal Rectangle, /problems/maximal-rectangle,N,37.7%,Hard,2.96%
259,3Sum Smaller, /problems/3sum-smaller,N,47.6%,Medium,2.96%
736,Parse Lisp Expression, /problems/parse-lisp-expression,N,47.5%,Hard,2.96%
727,Minimum Window Subsequence, /problems/minimum-window-subsequence,N,41.8%,Hard,2.95%
544,Output Contest Matches, /problems/output-contest-matches,N,75.3%,Medium,2.93%
527,Word Abbreviation, /problems/word-abbreviation,N,54.3%,Hard,2.93%
279,Perfect Squares, /problems/perfect-squares,N,47.4%,Medium,2.92%
274,H-Index, /problems/h-index,N,36.1%,Medium,2.91%
766,Toeplitz Matrix, /problems/toeplitz-matrix,N,65.1%,Easy,2.88%
294,Flip Game II, /problems/flip-game-ii,N,50.0%,Medium,2.88%
157,Read N Characters Given Read4, /problems/read-n-characters-given-read4,N,34.2%,Easy,2.86%
345,Reverse Vowels of a String, /problems/reverse-vowels-of-a-string,N,44.2%,Easy,2.85%
913,Cat and Mouse, /problems/cat-and-mouse,N,31.3%,Hard,2.81%
1066,Campus Bikes II, /problems/campus-bikes-ii,N,54.2%,Medium,2.77%
363,Max Sum of Rectangle No Larger Than K, /problems/max-sum-of-rectangle-no-larger-than-k,N,37.3%,Hard,2.71%
849,Maximize Distance to Closest Person, /problems/maximize-distance-to-closest-person,N,42.6%,Easy,2.71%
221,Maximal Square, /problems/maximal-square,N,37.7%,Medium,2.68%
616,Add Bold Tag in String, /problems/add-bold-tag-in-string,N,43.1%,Medium,2.67%
276,Paint Fence, /problems/paint-fence,N,38.3%,Easy,2.60%
837,New 21 Game, /problems/new-21-game,N,34.6%,Medium,2.58%
911,Online Election, /problems/online-election,N,50.4%,Medium,2.58%
558,Logical OR of Two Binary Grids Represented as Quad-Trees, /problems/logical-or-of-two-binary-grids-represented-as-quad-trees,N,44.6%,Medium,2.57%
687,Longest Univalue Path, /problems/longest-univalue-path,N,36.2%,Easy,2.57%
490,The Maze, /problems/the-maze,N,51.4%,Medium,2.56%
659,Split Array into Consecutive Subsequences, /problems/split-array-into-consecutive-subsequences,N,43.7%,Medium,2.53%
166,Fraction to Recurring Decimal, /problems/fraction-to-recurring-decimal,N,21.6%,Medium,2.50%
406,Queue Reconstruction by Height, /problems/queue-reconstruction-by-height,N,66.9%,Medium,2.46%
505,The Maze II, /problems/the-maze-ii,N,47.7%,Medium,2.46%
723,Candy Crush, /problems/candy-crush,N,69.2%,Medium,2.41%
375,Guess Number Higher or Lower II, /problems/guess-number-higher-or-lower-ii,N,40.3%,Medium,2.41%
457,Circular Array Loop, /problems/circular-array-loop,N,29.4%,Medium,2.41%
269,Alien Dictionary, /problems/alien-dictionary,N,33.3%,Hard,2.40%
850,Rectangle Area II, /problems/rectangle-area-ii,N,47.5%,Hard,2.39%
1170,Compare Strings by Frequency of the Smallest Character, /problems/compare-strings-by-frequency-of-the-smallest-character,N,58.7%,Easy,2.38%
318,Maximum Product of Word Lengths, /problems/maximum-product-of-word-lengths,N,51.2%,Medium,2.38%
391,Perfect Rectangle, /problems/perfect-rectangle,N,30.5%,Hard,2.36%
249,Group Shifted Strings, /problems/group-shifted-strings,N,55.1%,Medium,2.36%
320,Generalized Abbreviation, /problems/generalized-abbreviation,N,52.1%,Medium,2.29%
835,Image Overlap, /problems/image-overlap,N,58.5%,Medium,2.26%
401,Binary Watch, /problems/binary-watch,N,47.5%,Easy,2.25%
124,Binary Tree Maximum Path Sum, /problems/binary-tree-maximum-path-sum,N,34.3%,Hard,2.22%
444,Sequence Reconstruction, /problems/sequence-reconstruction,N,22.2%,Medium,2.22%
943,Find the Shortest Superstring, /problems/find-the-shortest-superstring,N,42.9%,Hard,2.18%
285,Inorder Successor in BST, /problems/inorder-successor-in-bst,N,40.4%,Medium,2.17%
963,Minimum Area Rectangle II, /problems/minimum-area-rectangle-ii,N,50.9%,Medium,2.16%
484,Find Permutation, /problems/find-permutation,N,60.5%,Medium,2.12%
369,Plus One Linked List, /problems/plus-one-linked-list,N,58.2%,Medium,2.10%
133,Clone Graph, /problems/clone-graph,N,34.8%,Medium,2.09%
447,Number of Boomerangs, /problems/number-of-boomerangs,N,51.8%,Easy,2.07%
946,Validate Stack Sequences, /problems/validate-stack-sequences,N,61.9%,Medium,2.02%
293,Flip Game, /problems/flip-game,N,60.7%,Easy,2.00%
459,Repeated Substring Pattern, /problems/repeated-substring-pattern,N,42.2%,Easy,1.98%
1032,Stream of Characters, /problems/stream-of-characters,N,48.3%,Hard,1.97%
44,Wildcard Matching, /problems/wildcard-matching,N,24.7%,Hard,1.96%
325,Maximum Size Subarray Sum Equals k, /problems/maximum-size-subarray-sum-equals-k,N,46.8%,Medium,1.96%
497,Random Point in Non-overlapping Rectangles, /problems/random-point-in-non-overlapping-rectangles,N,37.8%,Medium,1.96%
817,Linked List Components, /problems/linked-list-components,N,57.3%,Medium,1.95%
286,Walls and Gates, /problems/walls-and-gates,N,54.5%,Medium,1.95%
138,Copy List with Random Pointer, /problems/copy-list-with-random-pointer,N,36.4%,Medium,1.94%
815,Bus Routes, /problems/bus-routes,N,42.5%,Hard,1.94%
155,Min Stack, /problems/min-stack,N,44.5%,Easy,1.87%
685,Redundant Connection II, /problems/redundant-connection-ii,N,32.4%,Hard,1.87%
529,Minesweeper, /problems/minesweeper,N,59.1%,Medium,1.87%
800,Similar RGB Color, /problems/similar-rgb-color,N,61.4%,Easy,1.86%
1240,Tiling a Rectangle with the Fewest Squares, /problems/tiling-a-rectangle-with-the-fewest-squares,N,50.1%,Hard,1.86%
407,Trapping Rain Water II, /problems/trapping-rain-water-ii,N,42.4%,Hard,1.86%
168,Excel Sheet Column Title, /problems/excel-sheet-column-title,N,31.1%,Easy,1.85%
411,Minimum Unique Word Abbreviation, /problems/minimum-unique-word-abbreviation,N,36.3%,Hard,1.84%
161,One Edit Distance, /problems/one-edit-distance,N,32.3%,Medium,1.84%
801,Minimum Swaps To Make Sequences Increasing, /problems/minimum-swaps-to-make-sequences-increasing,N,38.9%,Medium,1.81%
428,Serialize and Deserialize N-ary Tree, /problems/serialize-and-deserialize-n-ary-tree,N,59.4%,Hard,1.81%
498,Diagonal Traverse, /problems/diagonal-traverse,N,48.2%,Medium,1.81%
307,Range Sum Query - Mutable, /problems/range-sum-query-mutable,N,34.6%,Medium,1.80%
324,Wiggle Sort II, /problems/wiggle-sort-ii,N,29.9%,Medium,1.79%
853,Car Fleet, /problems/car-fleet,N,42.3%,Medium,1.77%
475,Heaters, /problems/heaters,N,33.1%,Easy,1.77%
463,Island Perimeter, /problems/island-perimeter,N,65.7%,Easy,1.77%
486,Predict the Winner, /problems/predict-the-winner,N,47.9%,Medium,1.76%
708,Insert into a Sorted Circular Linked List, /problems/insert-into-a-sorted-circular-linked-list,N,31.6%,Medium,1.75%
855,Exam Room, /problems/exam-room,N,43.1%,Medium,1.75%
591,Tag Validator, /problems/tag-validator,N,34.3%,Hard,1.75%
684,Redundant Connection, /problems/redundant-connection,N,57.4%,Medium,1.70%
370,Range Addition, /problems/range-addition,N,62.8%,Medium,1.70%
250,Count Univalue Subtrees, /problems/count-univalue-subtrees,N,52.0%,Medium,1.70%
241,Different Ways to Add Parentheses, /problems/different-ways-to-add-parentheses,N,55.2%,Medium,1.68%
1145,Binary Tree Coloring Game, /problems/binary-tree-coloring-game,N,51.2%,Medium,1.68%
769,Max Chunks To Make Sorted, /problems/max-chunks-to-make-sorted,N,54.8%,Medium,1.66%
266,Palindrome Permutation, /problems/palindrome-permutation,N,61.9%,Easy,1.66%
710,Random Pick with Blacklist, /problems/random-pick-with-blacklist,N,32.5%,Hard,1.64%
767,Reorganize String, /problems/reorganize-string,N,48.7%,Medium,1.63%
510,Inorder Successor in BST II, /problems/inorder-successor-in-bst-ii,N,58.0%,Medium,1.63%
845,Longest Mountain in Array, /problems/longest-mountain-in-array,N,37.2%,Medium,1.60%
358,Rearrange String k Distance Apart, /problems/rearrange-string-k-distance-apart,N,34.9%,Hard,1.60%
171,Excel Sheet Column Number, /problems/excel-sheet-column-number,N,55.9%,Easy,1.58%
776,Split BST, /problems/split-bst,N,55.8%,Medium,1.55%
499,The Maze III, /problems/the-maze-iii,N,41.0%,Hard,1.54%
852,Peak Index in a Mountain Array, /problems/peak-index-in-a-mountain-array,N,71.6%,Easy,1.54%
549,Binary Tree Longest Consecutive Sequence II, /problems/binary-tree-longest-consecutive-sequence-ii,N,47.0%,Medium,1.46%
126,Word Ladder II, /problems/word-ladder-ii,N,22.1%,Hard,1.46%
840,Magic Squares In Grid, /problems/magic-squares-in-grid,N,37.3%,Easy,1.45%
36,Valid Sudoku, /problems/valid-sudoku,N,48.7%,Medium,1.44%
187,Repeated DNA Sequences, /problems/repeated-dna-sequences,N,38.9%,Medium,1.43%
460,LFU Cache, /problems/lfu-cache,N,34.2%,Hard,1.42%
635,Design Log Storage System, /problems/design-log-storage-system,N,58.6%,Medium,1.41%
676,Implement Magic Dictionary, /problems/implement-magic-dictionary,N,54.5%,Medium,1.40%
240,Search a 2D Matrix II, /problems/search-a-2d-matrix-ii,N,43.2%,Medium,1.40%
277,Find the Celebrity, /problems/find-the-celebrity,N,41.8%,Medium,1.39%
469,Convex Polygon, /problems/convex-polygon,N,37.0%,Medium,1.36%
389,Find the Difference, /problems/find-the-difference,N,55.3%,Easy,1.36%
1056,Confusing Number, /problems/confusing-number,N,48.6%,Easy,1.34%
604,Design Compressed String Iterator, /problems/design-compressed-string-iterator,N,37.5%,Easy,1.34%
65,Valid Number, /problems/valid-number,N,15.3%,Hard,1.33%
327,Count of Range Sum, /problems/count-of-range-sum,N,35.2%,Hard,1.32%
582,Kill Process, /problems/kill-process,N,60.8%,Medium,1.29%
760,Find Anagram Mappings, /problems/find-anagram-mappings,N,81.1%,Easy,1.29%
688,Knight Probability in Chessboard, /problems/knight-probability-in-chessboard,N,48.9%,Medium,1.25%
251,Flatten 2D Vector, /problems/flatten-2d-vector,N,45.7%,Medium,1.24%
117,Populating Next Right Pointers in Each Node II, /problems/populating-next-right-pointers-in-each-node-ii,N,39.1%,Medium,1.23%
381,Insert Delete GetRandom O(1) - Duplicates allowed, /problems/insert-delete-getrandom-o1-duplicates-allowed,N,34.1%,Hard,1.22%
702,Search in a Sorted Array of Unknown Size, /problems/search-in-a-sorted-array-of-unknown-size,N,66.9%,Medium,1.21%
773,Sliding Puzzle, /problems/sliding-puzzle,N,59.3%,Hard,1.21%
1547,Minimum Cost to Cut a Stick, /problems/minimum-cost-to-cut-a-stick,N,47.2%,Hard,1.21%
96,Unique Binary Search Trees, /problems/unique-binary-search-trees,N,52.9%,Medium,1.17%
214,Shortest Palindrome, /problems/shortest-palindrome,N,29.8%,Hard,1.17%
230,Kth Smallest Element in a BST, /problems/kth-smallest-element-in-a-bst,N,60.2%,Medium,1.16%
98,Validate Binary Search Tree, /problems/validate-binary-search-tree,N,27.8%,Medium,1.15%
378,Kth Smallest Element in a Sorted Matrix, /problems/kth-smallest-element-in-a-sorted-matrix,N,54.3%,Medium,1.14%
356,Line Reflection, /problems/line-reflection,N,31.8%,Medium,1.14%
